quote_date,expiration,type,ivec_basis,ivrank_ec_1W,ivrank_ec_1M,ivrank_ec_2M
2017-10-13,2018-03-16,C,0.10567157073444723,-42.907020790905975,16.253327219591526,16.253327219591526
2017-10-16,2018-03-16,C,0.1051282266365254,-18.289217069618235,0.9367164461997252,0.9367164461997252
2017-10-17,2018-03-16,C,0.10473575597644966,-13.101030293843019,-10.126844128670283,-10.126844128670283
2017-10-18,2018-03-16,C,0.1045328762456044,-8.289896822329,-5.1931777578514895,-5.1931777578514895
2017-10-19,2018-03-16,C,0.10417935017152756,-13.339635896125724,-8.602573738100146,-8.602573738100146
2017-10-20,2018-03-16,C,0.10336859739499166,-54.3319665123496,-18.165831461234973,-18.165831461234973
2017-10-23,2018-03-16,C,0.1050023429798039,92.84601245818314,30.978425998788765,30.978425998788765
2017-10-24,2018-03-16,C,0.10538872407656777,123.6500162788967,38.304828790448276,38.304828790448276
2017-10-25,2018-03-16,C,0.10678291377021633,169.014963584404,64.74089243124445,64.74089243124445
2017-10-26,2018-03-16,C,0.1049130180316858,45.23367101833103,29.284682296680685,29.284682296680685
2017-10-27,2018-03-16,C,0.09998977189928042,-98.96052750790858,-64.06792866328715,-64.06792866328715
2017-10-30,2018-03-16,C,0.09981868221972116,-2.518564793873264,-1.977311255113077,-1.977311255113077
2017-10-31,2018-03-16,C,0.09918027209811868,-9.166985861593103,-7.235148215429296,-7.235148215429296
2017-11-01,2018-03-16,C,0.10000700218447013,10.874247689268596,8.737239787241316,8.737239787241316
2017-11-02,2018-03-16,C,0.1007066648982433,26.62585814569419,16.13157682825416,16.13157682825416
2017-11-03,2018-03-16,C,0.10062389500218027,94.57741833843376,15.256828901443784,15.256828901443784
2017-11-06,2018-03-16,C,0.10143103718904437,147.4564797961519,23.78705532655532,23.78705532655532
2017-11-07,2018-03-16,C,0.1042782020992788,226.49764836469188,53.87712092985598,53.87712092985598
2017-11-08,2018-03-16,C,0.10454665059296038,106.28508379462288,56.71420028446249,56.71420028446249
2017-11-09,2018-03-16,C,0.10646562203455999,148.91896518125895,81.45809588145359,76.99471735638663
2017-11-10,2018-03-16,C,0.1102197301765113,164.2636693077734,137.94499734718318,116.66974983067308
2017-11-13,2018-03-16,C,0.11167946251778547,116.60920848362578,113.22286230817156,113.22286230817156
2017-11-14,2018-03-16,C,0.1123913589494578,109.61858374679308,105.69554033317374,105.69554033317374
2017-11-15,2018-03-16,C,0.1141211299779117,122.050163624263,113.09332871639229,113.09332871639229
2017-11-16,2018-03-16,C,0.11337731306743926,90.28389865210156,95.02159168866432,95.02159168866432
2017-11-17,2018-03-16,C,0.1112252328460142,25.77286924405898,80.6175980308728,80.6175980308728
2017-11-20,2018-03-16,C,0.1090233100171979,-76.03594770555677,65.88000500554644,65.88000500554644
2017-11-21,2018-03-16,C,0.10557997715685198,-67.54520337873495,42.833584993728586,42.833584993728586
2017-11-22,2018-03-16,C,0.1041591523240822,-16.635047546117228,33.32392467702464,33.32392467702464
2017-11-24,2018-03-16,C,0.10387346439813916,-4.043089023062971,31.41179936105195,31.41179936105195
2017-11-27,2018-03-16,C,0.10514510311641574,24.69275415889062,39.922948643827844,39.922948643827844
2017-11-28,2018-03-16,C,0.10721248339714416,195.66328947481662,53.76004084670905,53.76004084670905
2017-11-29,2018-03-16,C,0.11183422562528007,238.41617042350464,84.69362086815256,84.69362086815256
2017-11-30,2018-03-16,C,0.11746158381488125,170.6886945737756,122.3578449366512,122.3578449366512
2017-12-01,2018-03-16,C,0.1176079787925734,101.07737482430264,100.83871948805174,100.80079033693147
2017-12-04,2018-03-16,C,0.11813586356088054,104.23565782106785,103.26319264323715,102.86462540922676
2017-12-05,2018-03-16,C,0.11708018916105625,90.33564350960764,93.68042279323464,94.43080210977243
2017-10-05,2018-03-29,C,0.10657407713716932,-3.6605867606335116,-2.791739474851437,-2.791739474851437
2017-10-06,2018-03-29,C,0.10864989065170574,129.64819889726922,67.52743451085361,67.52743451085361
2017-10-09,2018-03-29,C,0.1100671887754894,168.27675578074198,113.63297605682959,113.63297605682959
2017-10-10,2018-03-29,C,0.10967883998058348,88.88243963789594,88.88243963789594,88.88243963789594
2017-10-11,2018-03-29,C,0.10884925881385377,65.13337998491835,65.13337998491835,65.13337998491835
2017-10-12,2018-03-29,C,0.1093974890259576,80.82798894300814,80.82798894300814,80.82798894300814
2017-10-13,2018-03-29,C,0.10837266901500277,-19.55986761366133,51.48967637056139,51.48967637056139
2017-10-16,2018-03-29,C,0.10808566819155964,-16.937000685120633,43.27348252508913,43.27348252508913
2017-10-17,2018-03-29,C,0.10754611109797556,-33.866849595337946,27.827165617692657,27.827165617692657
2017-10-18,2018-03-29,C,0.10816418399723074,33.38448027890569,45.521215028390245,45.521215028390245
2017-10-19,2018-03-29,C,0.10807662900380907,28.655300347659217,43.01471072829403,43.01471072829403
2017-10-20,2018-03-29,C,0.10782042506230684,33.187506728854444,35.68016296601687,35.68016296601687
2017-10-23,2018-03-29,C,0.1095153221965416,318.60498995168007,84.20128996469104,84.20128996469104
2017-10-24,2018-03-29,C,0.10802423436145953,24.279939506339424,41.51476890637243,41.51476890637243
2017-10-25,2018-03-29,C,0.10648917249522742,-78.54474116392204,-2.4306306449096464,-2.4306306449096464
2017-10-26,2018-03-29,C,0.10560487596428744,-29.22183692881935,-24.714715129111447,-24.714715129111447
2017-10-27,2018-03-29,C,0.10326445849223127,-59.850393869424344,-52.448529968156976,-52.448529968156976
2017-10-30,2018-03-29,C,0.10327290703428113,0.13515799495109307,0.12419340026847366,0.12419340026847366
2017-10-31,2018-03-29,C,0.10208046585055808,-24.874966263173164,-17.404668307768258,-17.404668307768258
2017-11-01,2018-03-29,C,0.10187107805670656,-4.749415434676138,-2.621698484091564,-2.621698484091564
2017-11-02,2018-03-29,C,0.10401822880657724,57.50581051832612,26.197190637628964,26.197190637628964
2017-11-03,2018-03-29,C,0.1030883883079619,56.694214476027746,14.852291446791224,14.852291446791224
2017-11-06,2018-03-29,C,0.10476260250337488,134.66797554118912,35.27922628036086,35.27922628036086
2017-11-07,2018-03-29,C,0.10918832392919632,253.05841287009918,89.27705009793213,89.27705009793213
2017-11-08,2018-03-29,C,0.1082847505118786,87.6514547541061,78.25263317238961,78.25263317238961
2017-11-09,2018-03-29,C,0.11215025609337348,148.55677744969,131.65332315310664,125.41531452363552
2017-11-10,2018-03-29,C,0.1157340432770723,139.54799682101157,134.864530713595,134.864530713595
2017-11-13,2018-03-29,C,0.11735241552945155,114.75077235306291,111.67406991688708,111.67406991688708
2017-11-14,2018-03-29,C,0.11838199717395298,111.35442964099505,106.65046961423086,106.65046961423086
2017-11-15,2018-03-29,C,0.1196944484411286,112.99811038691587,107.948989743428,107.948989743428
2017-11-16,2018-03-29,C,0.11958914758344552,98.60421297828651,99.40919783737928,99.40919783737928
2017-11-17,2018-03-29,C,0.11731504077964018,39.92009496696558,86.6500689254146,86.6500689254146
2017-11-20,2018-03-29,C,0.11514436371071422,-91.22762375103564,74.47124403366924,74.47124403366924
2017-11-21,2018-03-29,C,0.1121991366829552,-64.72905895734381,57.94672053314658,57.94672053314658
2017-11-22,2018-03-29,C,0.1108224518988291,-18.36727848744767,50.22267758036497,50.22267758036497
2017-11-24,2018-03-29,C,0.11069349169449576,-1.9862678309184585,49.499132024435475,49.499132024435475
2017-11-27,2018-03-29,C,0.11244191176977793,39.28264099509328,59.30883713391535,59.30883713391535
2017-11-28,2018-03-29,C,0.11374089895349662,174.29491356698455,66.59694906617949,66.59694906617949
2017-11-29,2018-03-29,C,0.11711893986357905,210.84967065379917,85.54982294594188,85.54982294594188
2017-11-30,2018-03-29,C,0.12127722504453467,164.71587773384675,108.88034400491095,108.88034400491095
2017-12-01,2018-03-29,C,0.12131932272454272,100.3977583203935,100.21692961531436,100.21692961531436
2017-12-04,2018-03-29,C,0.1221288299405336,109.11873090156288,104.88929694515166,104.16236647479884
2017-12-05,2018-03-29,C,0.12071621278099545,83.15893202124278,91.86572233578177,93.02678220347879
2017-12-06,2018-03-29,C,0.11980702031156132,53.65547759914778,86.63031658790631,88.53866094181008
2017-12-07,2018-03-29,C,0.11927550266363605,-22.892387097238608,79.38954849542655,85.91488683808224
2017-12-08,2018-03-29,C,0.11811243006428054,-40.761976684990366,70.98832105846107,80.17351629496679
2017-12-11,2018-03-29,C,0.11615159255200873,-48.820774143165295,47.73012166390535,70.49407346480108
2017-12-12,2018-03-29,C,0.11727661281437067,24.64652492265942,57.568223853421,76.04760313982953
2017-12-13,2018-03-29,C,0.11818992517425204,55.76180836611052,65.55497807293706,80.55606175418602
2017-12-14,2018-03-29,C,0.11579631846178598,-11.372737291652248,44.623312905136615,68.74030487162183
2017-12-15,2018-03-29,C,0.11692800010735578,47.27934792612033,54.51966770655152,74.32671767823386
2017-12-18,2018-03-29,C,0.1200349505152207,177.0813906628704,81.68939667317329,89.66381147661029
2017-12-05,2018-04-30,C,0.09526380598573922,0.06518079536314877,37.79489889499772,37.79489889499772
2017-12-06,2018-04-30,C,0.0946243239163647,-22.129045441254963,23.979953333640598,23.979953333640598
2017-12-07,2018-04-30,C,0.09334389601888854,-36.38712998255989,-3.6815598596502834,-3.6815598596502834
2017-12-08,2018-04-30,C,0.09172803655988472,-71.05873561788255,-33.668430272026036,-33.668430272026036
2017-12-11,2018-04-30,C,0.09133561514390834,-10.088377703500614,-6.117065577546576,-6.117065577546576
2017-12-12,2018-04-30,C,0.0917777139048207,11.254513304305403,6.494182685822804,6.494182685822804
2017-12-13,2018-04-30,C,0.09280973086843272,44.82354098576364,21.653932698995003,21.653932698995003
2017-12-14,2018-04-30,C,0.09154349970707136,10.351368962027536,3.053707565153843,3.053707565153843
2017-12-15,2018-04-30,C,0.09164868909197377,21.238084829902128,4.5988805956224725,4.5988805956224725
2017-12-18,2018-04-30,C,0.0940486206251658,184.0429103442876,39.85252794322374,39.85252794322374
2017-12-19,2018-04-30,C,0.0931591250191832,64.49290732603822,26.78633668865773,26.78633668865773
2017-12-20,2018-04-30,C,0.09280888761890196,50.512049246434685,21.641545836631554,21.641545836631554
2017-12-21,2018-04-30,C,0.09515404920663434,144.12675545855154,56.09065342308627,56.09065342308627
2017-12-22,2018-04-30,C,0.0955694519515516,111.85050127032301,62.1926866161167,62.1926866161167
2017-12-26,2018-04-30,C,0.09828518085109378,198.37585987121705,102.08522004552296,102.08522004552296
2017-12-27,2018-04-30,C,0.09550541296433536,49.23997366653331,60.00084028438923,60.00084028438923
2017-12-28,2018-04-30,C,0.09220840930644413,-94.0758880388356,12.558974176377225,12.558974176377225
2017-12-29,2018-04-30,C,0.0918904565581861,-5.232264302217609,7.983828596714928,7.983828596714928
2018-01-02,2018-04-30,C,0.09099994918506037,-13.925657031271706,-4.830027846213661,-4.830027846213661
2018-01-03,2018-04-30,C,0.09219776844799248,26.58592592491939,16.441745682801322,16.441745682801322
2018-01-04,2018-04-30,C,0.09448369147494333,288.27945814991983,47.819238283464976,47.819238283464976
2018-01-05,2018-04-30,C,0.09814845831637807,205.19626701657867,98.12329187343279,98.12329187343279
2018-01-08,2018-04-30,C,0.09729511867202256,88.06269071382951,86.41001104072934,86.41001104072934
2018-01-09,2018-04-30,C,0.10114261824851213,141.8850962785593,139.22232714631195,139.22232714631195
2018-01-10,2018-04-30,C,0.09526396253799947,34.278877324791516,42.040347824263705,42.040347824263705
2018-01-11,2018-04-30,C,0.09639360618253537,28.68201997915086,53.17788605477206,53.17788605477206
2018-01-12,2018-04-30,C,0.09902610114755182,63.996580082494326,79.13254304444395,79.13254304444395
2018-01-16,2018-04-30,C,0.10427773289095886,153.33046867909442,130.91015415009312,130.91015415009312
2018-01-17,2018-04-30,C,0.1089457432109461,151.78754435933294,135.15654738308126,135.15654738308126
2018-01-18,2018-04-30,C,0.1096750264269364,105.8100323023851,104.06381135846293,104.06381135846293
2018-01-19,2018-04-30,C,0.1081516055542401,85.69413501618301,91.84249225336387,91.84249225336387
2018-01-05,2018-05-31,C,0.09905767704241844,216.11798245525043,42.89235549197458,42.89235549197458
2018-01-08,2018-05-31,C,0.09731557725642064,57.520235575124744,24.671783922703728,24.671783922703728
2018-01-09,2018-05-31,C,0.10116534281491428,151.39381005704928,64.93637120251435,64.93637120251435
2018-01-10,2018-05-31,C,0.1007395467732366,93.1419195836433,60.482982645982005,60.482982645982005
2018-01-11,2018-05-31,C,0.10140880301999976,105.64729125326716,67.48271448702897,67.48271448702897
2018-01-12,2018-05-31,C,0.1038400946881098,159.3979371903515,92.91152413423187,92.91152413423187
2018-01-16,2018-05-31,C,0.11022932052953573,306.0676376190526,159.73625349338272,159.73625349338272
2018-01-17,2018-05-31,C,0.10298263489829827,23.63689780878859,52.55123681208646,52.55123681208646
2018-01-18,2018-05-31,C,0.10420501032952853,31.70117066833947,60.554923644195384,60.554923644195384
2018-01-19,2018-05-31,C,0.10205974100223192,-12.735393020060474,46.50845033694789,46.50845033694789
2018-01-22,2018-05-31,C,0.10507687875163768,36.9313713064679,66.26361316059335,66.26361316059335
2018-01-23,2018-05-31,C,0.10727612802881414,63.85135255919072,80.6635283016779,80.6635283016779
2018-01-24,2018-05-31,C,0.10511317429679153,58.53540542524114,66.50126369690979,66.50126369690979
2018-01-25,2018-05-31,C,0.10620482164930888,79.46267456678387,73.6489887880926,73.6489887880926
2018-01-26,2018-05-31,C,0.11070195842269624,165.67439065438163,103.09466763254328,103.09466763254328
2018-01-29,2018-05-31,C,0.11594177754027142,193.1510205008197,133.278639807171,133.278639807171
2018-01-30,2018-05-31,C,0.11557591344584875,96.62131776189186,98.25655395959828,98.25655395959828
2018-01-31,2018-05-31,C,0.11218821299177514,65.33657698876017,82.11320173466389,82.11320173466389
2018-02-01,2018-05-31,C,0.11067422189073747,45.9014120170445,74.898605302421,74.898605302421
2018-02-02,2018-05-31,C,0.11412159792691247,65.44546020088112,91.32632857909115,91.32632857909115
2018-02-05,2018-05-31,C,0.12939856051162713,355.46541634631507,172.24652782791645,164.12538247290206
2018-02-06,2018-05-31,C,0.15177097493398448,219.48306893679955,169.73296168998473,164.95697988353047
2018-02-07,2018-05-31,C,0.1251251602763667,35.16321197059577,51.06855189013498,53.100169295375395
2018-02-08,2018-05-31,C,0.15225107227198725,101.16821233418983,100.94078757994086,100.84502891592516
2018-02-09,2018-05-31,C,0.14416418273270462,78.79097554271108,84.30081528166207,85.88537681066845
2018-02-12,2018-05-31,C,0.1326038038255938,27.570109165120567,60.855255381056935,65.70822570613632
2018-02-13,2018-05-31,C,0.133376267880264,30.417807169872994,62.39429416550072,67.05646213325834
2018-02-14,2018-05-31,C,0.1243355668519098,-2.9108456319713225,44.38181910329405,51.27708394801584
2018-02-15,2018-05-31,C,0.128374617393627,14.468842605343726,52.429126157193785,58.32672598431117
2018-02-16,2018-05-31,C,0.12735782356804362,15.241894513984027,50.40329061974097,56.55204343923202
2017-09-26,2018-06-15,C,0.12021919092532725,61.82831851930646,64.89625776213471,64.89625776213471
2017-09-27,2018-06-15,C,0.1206201562607596,91.99055882955463,85.23446120029256,85.23446120029256
2017-09-28,2018-06-15,C,0.1199993358259327,45.15500433080153,53.74452631986019,53.74452631986019
2017-09-29,2018-06-15,C,0.11911220208305433,-91.53041367643931,8.74635579207654,8.74635579207654
2017-10-02,2018-06-15,C,0.1180514860056966,-65.70225851013554,-45.05644825372472,-45.05644825372472
2017-10-03,2018-06-15,C,0.1177688364274478,-11.003731510172868,-9.883643251353604,-9.883643251353604
2017-10-04,2018-06-15,C,0.11764819784062625,-4.230973509605203,-3.839033575158572,-3.839033575158572
2017-10-05,2018-06-15,C,0.11678607475186754,-36.66833227767089,-26.4206992755753,-26.4206992755753
2017-10-06,2018-06-15,C,0.11850611709417,73.94446207830279,41.696152412558774,41.696152412558774
2017-10-09,2018-06-15,C,0.11969162740106838,168.92332111496088,70.43452543245016,70.43452543245016
2017-10-10,2018-06-15,C,0.11949037806124227,93.07362955954515,65.55596928302229,65.55596928302229
2017-10-11,2018-06-15,C,0.11928107574005345,85.87010078348194,60.48219797521218,60.48219797521218
2017-10-12,2018-06-15,C,0.11952236532200453,94.17453064874162,66.33138374067849,66.33138374067849
2017-10-13,2018-06-15,C,0.11817335879096927,-28.068781963716997,33.6296411496858,33.6296411496858
2017-10-16,2018-06-15,C,0.1173062930580302,-57.10884932821538,13.201647437541599,12.610795239217865
2017-10-17,2018-06-15,C,0.11672677320404655,-26.150765180569906,-1.5049030715749043,-1.4375497134193442
2017-10-18,2018-06-15,C,0.11678895007507975,2.2241038180712054,1.5544771473758174,1.4858910143995003
2017-10-19,2018-06-15,C,0.11723949124874475,18.34023072982208,12.818407717959952,12.252838119350665
2017-10-20,2018-06-15,C,0.1168303814903123,7.162264521532192,2.5902994248923306,2.4760110797056183
2017-10-23,2018-06-15,C,0.11853956349478262,312.809005295475,45.321371646850615,43.321716889823506
2017-10-24,2018-06-15,C,0.11791476148282908,65.53368499674451,29.70076493125097,28.39031748175841
2017-10-25,2018-06-15,C,0.11922506726933856,139.15791840966628,62.4595764853997,59.703755452132114
2017-10-26,2018-06-15,C,0.11718406989205793,14.76972072258413,11.745484103417368,10.928389099347367
2017-10-27,2018-06-15,C,0.11581639195321901,-42.34332311881085,-23.38278144139511,-21.756117633518013
2017-10-30,2018-06-15,C,0.11550254964749734,-9.207163388002938,-8.098664195896099,-6.159972703162914
2017-10-31,2018-06-15,C,0.1147325623290508,-20.684584914488735,-18.380831384429726,-14.236068733823268
2017-11-01,2018-06-15,C,0.11516110927380666,9.53915355579771,8.641688272533449,6.935881392351532
2017-11-02,2018-06-15,C,0.11636634392175912,66.64395482036556,32.94535500103055,26.442179758131147
2017-11-03,2018-06-15,C,0.11662389561847755,115.76414484456808,38.13890848295016,30.610563275264
2017-11-06,2018-06-15,C,0.11770689593109705,157.2612092577177,59.9777086779817,48.138541967279004
2017-11-07,2018-06-15,C,0.1208805109410401,206.7000355225692,123.97394514301122,99.5023833464126
2017-11-08,2018-06-15,C,0.12189291518947146,117.70122658514099,116.46735053147655,115.88778959923992
2017-11-09,2018-06-15,C,0.12332550150571615,125.92179213564602,120.00720277576616,120.00720277576616
2017-11-10,2018-06-15,C,0.12577078603065892,136.48803833121758,128.45690484558628,128.45690484558628
2017-11-13,2018-06-15,C,0.1267545603592572,112.19974871249462,108.91243333340816,108.91243333340816
2017-11-14,2018-06-15,C,0.12803675567489353,121.8281329343244,110.665409463674,110.665409463674
2017-11-15,2018-06-15,C,0.12904362895815655,116.38833699625,107.56808967736208,107.56808967736208
2017-11-16,2018-06-15,C,0.12755401104005934,73.94920049462232,89.59114679078054,89.59114679078054
2017-11-17,2018-06-15,C,0.12601715499653102,7.527674603696044,78.85221248659194,78.85221248659194
2017-11-20,2018-06-15,C,0.12434691575167416,-55.18762976436629,67.1812498103374,67.1812498103374
2017-11-21,2018-06-15,C,0.12202247993635278,-49.49069089663002,50.93902359783433,50.93902359783433
2017-11-22,2018-06-15,C,0.12323537206994745,17.274838204232925,59.41422789272534,59.41422789272534
2017-11-24,2018-06-15,C,0.12317574059666432,28.869949193316536,58.997547048253146,58.997547048253146
2017-11-27,2018-06-15,C,0.12428732665672187,97.43640609220085,66.76486508866273,66.76486508866273
2017-11-28,2018-06-15,C,0.12579525664057464,166.57978088720282,77.30167567681231,77.30167567681231
2017-11-29,2018-06-15,C,0.1304768846027365,278.72110281765146,110.01501622293472,110.01501622293472
2017-11-30,2018-06-15,C,0.1327584261018177,131.24909599350082,114.49120171335974,114.49120171335974
2017-12-01,2018-06-15,C,0.1320296912937202,92.39529662425407,95.85882998402614,95.95728217363724
2017-12-04,2018-06-15,C,0.13124792694566054,82.16879442925624,89.96448109245728,91.6203785005898
2017-12-05,2018-06-15,C,0.13194569809378962,88.3281885849292,94.60036289460407,95.49132281108248
2017-12-06,2018-06-15,C,0.13171281764844353,54.17096494649589,93.05314183000364,94.19939889397223
2017-12-07,2018-06-15,C,0.13137604796597607,8.482031902717907,88.3617779961384,92.3311406694968
2017-12-08,2018-06-15,C,0.13072565885854728,-66.80633216512456,81.29156318861521,88.72305222709225
2017-12-11,2018-06-15,C,0.13050053370673145,-18.452287870163648,78.96885509402605,87.47415145510277
2017-12-12,2018-06-15,C,0.13180164818562176,90.03228217787148,91.08808947576807,94.69219379300188
2017-12-13,2018-06-15,C,0.13252006430104096,155.2154423822804,97.77977835299231,98.6776678012132
2017-12-14,2018-06-15,C,0.1307148136786491,10.610385033108637,80.96476648008498,88.66288767667234
2017-12-15,2018-06-15,C,0.13153337944600954,51.142861721846685,88.58929956496189,93.20395032797852
2017-12-18,2018-06-15,C,0.13320887497254938,134.10746405374044,104.19570724172094,102.49890311171775
2017-12-19,2018-06-15,C,0.132943015772247,89.34031008168982,97.62337017920336,98.5610808529162
2017-12-20,2018-06-15,C,0.13162103464449065,36.33515214954418,85.80561188013797,91.40607566728173
2017-12-21,2018-06-15,C,0.13369301799508568,119.41183337075016,104.32796285997163,102.62034439380771
2017-12-22,2018-06-15,C,0.13520845520928867,170.17087256806374,114.40902580386879,107.9926202244058
2017-12-26,2018-06-15,C,0.1383945729941828,188.8136121021964,129.17388774940576,115.56033626240149
2017-12-27,2018-06-15,C,0.13382966741023058,32.606780263380486,67.64141296781355,80.70787115873037
2017-12-28,2018-06-15,C,0.12854007413916793,-109.60084178335241,21.785447889061324,58.353079142440215
2017-12-29,2018-06-15,C,0.1292776052293708,7.484206970378149,7.484206970378149,61.470020896209576
2018-01-02,2018-06-15,C,0.12694718571806726,-16.16407332870192,-16.16407332870192,47.41832291865134
2018-01-03,2018-06-15,C,0.12547478107098314,-21.393513458388103,-12.862364237088098,37.54836812368274
2018-01-04,2018-06-15,C,0.125626253709389,3.983161779167448,1.1724077237950512,38.280555879436726
2018-01-05,2018-06-15,C,0.12690255215559212,37.54501983637135,11.051037765129577,44.44992154727426
2018-01-08,2018-06-15,C,0.12205023683954995,-232.5817320812688,-26.50618718776629,0.16953790269297675
2018-01-09,2018-06-15,C,0.12982545153536518,158.7767176807744,47.57130924287375,47.66019574559277
2018-01-10,2018-06-15,C,0.13083891095373426,113.03448789542169,53.77198578782976,53.85035979358169
2018-01-11,2018-06-15,C,0.12836019161755938,71.79643591318961,38.606369315408614,38.71045478925835
